Disciplina:FISICA ZERO; Codigo: IFD0004; Pre requisitos: -; Unidade responsavel: INSTITUTO DE FISICA; Ementa: A definir.
Disciplina:FISICA QUANTICA; Codigo: IFD0372; Pre requisitos: ( ( IFD0364 ) ); Unidade responsavel: INSTITUTO DE FISICA; Ementa: Relatividade Especial. A fenomenologia quantica: radiacao do corpo negro, efeito fotoeletrico e efeito Compton.Postulados de de Broglie. Dualidade onda - particula, difracao de eletrons, o principio da incerteza.Espalhamento de Rutherford, espectros atomicos e modelo de Bohr.A teoria de Schrodinger da Mecanica Quantica. Solucoes da equacao de Schrodingerindependente do tempo. Potenciais centrais, Momento angular orbital, potencial coulombiano, atomos de um eletron. .Momentos de dipolo magnetico, Spin.

Disciplina:HISTORIA DA FISICA CLASSICA; Codigo: IFD0376; Pre requisitos: ( ( IFD0374 E IFD0375 E IFD0364 ) ); Unidade responsavel: INSTITUTO DE FISICA; Ementa: O valor Educativo da Historia da Ciencia. A fisica e a Cosmologia de Aristoteles. A mecanica e astronomia na antiguidade classica e helenistica.A critica medieval a dinamica aristotelica. A fisica do impetus. O principio da inercia na idade media.A Revolucao Copernicana-Galileana e o nascimento da ciencia moderna. A SinteseNewtoniana. A fisica mecanicista no sec. XVII-XVIII: mecanica, hidrostatica e otica.Dos Condicionantes historico-sociais do surgimento da termodinamica. Calor e termodinamica no sec. XIX.A luz e o eletromagnetismo no sec. XIX. O eletromagnetismo de Faraday-Maxwell. Atomismo e teoria cinetica.

Disciplina:HISTORIA DA FISICA MODERNA; Codigo: IFD0377; Pre requisitos: ( ( IFD0376 E IFD0372 ) ); Unidade responsavel: INSTITUTO DE FISICA; Ementa: A Crise do Programa Mecanicista no final do seculo XIX.A teoria da relatividade especial: da fundacao a significacao.A estrutura quantica da materia e da radiacao: O advento da velha teoria quantica. A mecanica quantica: da construcao a critica.Relatividade Geral e modelos cosmologicos. Particulas elementares.O advento da era atomica. Aspectos eticos envolvidos no desenvolvimento e na utilizacao da ciencia.

Disciplina:LABORATORIO DE FISICA MODERNA; Codigo: IFD0379; Pre requisitos: ( ( IFD0378 ) ); Unidade responsavel: INSTITUTO DE FISICA; Ementa: Serao selecionados experimentos da lista :Efeito Fotoeletrico Ondas evanescentes e tunelamentoExperimento de Franck-Hertz Experimento de Millikan Difracao de eletrons Radiacao de corpo negro e Lei de Stefan-Boltzman Espalhamento Compton Temperatura de transicao em supercondutores e efeito Meissner Ressonancia eletronica de Spin Absorcao de Raios-XCristalografia

Disciplina:LABORATORIO DE MECANICA, OPTICA E TERMODINAMICA; Codigo: IFD0381; Pre requisitos: ( ( IFD0378 ) ); Unidade responsavel: INSTITUTO DE FISICA; Ementa: Serao selecionados entre 8 e 10 experimentos da lista abaixo: Rolamento de corpos rigidosMovimento do giroscopio Momento de inercia Coeficiente de atrito Coeficiente de restituicaoConservacao de momentum Pendulo Balistico Estatica (estruturas e resistencia de materiais) Calor especifico dos solidos Calor latente de fusao Resfriamento de Newton Pressao de vapor e equilibrio de fases Gas real e ponto critico Motor de Stirling Distribuicao de densidade de particulas em suspensao Distribuicao de velocidades de Maxwell Tensao superficial Determinacao da razao Cp/cv de gases Optica geometrica e formacao de imagens Lei do inverso do quadradoEstados de polarizacao da luz (Lei de Mallus) Velocidade da luz Interferometros opticosDeterminacao do indice de refracao de gases Redes de difracao Reflexao interna total e fibras opticas Dispersao em prismas Lei de Beer-Lambert Fase de Berry127680,20172,20222. Serao selecionados entre 6 e 8 experimentos da lista abaixo: Pendulo Fisico Pendulo Acoplado e ressonancia Pendulo caotico Pendulo de Pohl Oscilacoes Forcadas e pendulo amortecido Ondas estacionarias numa corda Determinacao da velocidade do Som Efeito Doppler Cubas de ondas, difracao, refracao, interferencia Oscilacoes bidimensionais em membranas e modos de vibracao

Disciplina:MATERIAIS DIDATICOS PARA O ENSINO DE FISICA; Codigo: IFD0383; Pre requisitos: ( ( IFD0357 ) ); Unidade responsavel: INSTITUTO DE FISICA; Ementa: Analise de roteiros experimentais disponiveis no mercado e/ou nas redes virtuaisEstruturacao de oficinas de producao de atividades experimentais: uso de ferramentas basicas para a montagem de atividades didaticas simples.O uso de materiais alternativos e de baixo custo nas atividades experimentais.A producao de material experimental e a dinamica de sua utilizacao.Normas basicas de seguranca.

Disciplina:TRABALHO DE CONCLUSAO DE CURSO 1; Codigo: IFD0389; Pre requisitos: -; Unidade responsavel: INSTITUTO DE FISICA

Disciplina:TRABALHO DE CONCLUSAO DE CURSO 2; Codigo: IFD0390; Pre requisitos: ( ( IFD0389 ) ); Unidade responsavel: INSTITUTO DE FISICA; Ementa: Caracteriza-se como atividade academica que consolida o curso de graduacao por meio do desenvolvimento da investigacao cientifica que aproxima e estreita a relacao do estudante com o tema a ser pesquisado. Sua elaboracao deve levar em consideracao as exigencias teorico-metodologicas apresentadas na disciplina de Metodologia da Pesquisa em Ensino de Ciencias. O TCC devera ser desenvolvido pelos estudantes, individualmente, sob o acompanhamento de um professor orientador, para aperfeicoar e comprovar o aprendizado de tecnicas e metodologias aprendidas ao longo do curso no que se refere a pesquisa cientifica.

Disciplina:PROJETOS E PROGRAMAS PARA O ENSINO DE FISICA; Codigo: IFD0392; Pre requisitos: ( ( IFD0365 E IFD0383 ) ); Unidade responsavel: INSTITUTO DE FISICA; Ementa: Retrospectiva historica do ensino de Fisica no BrasilAnalise dos principais projetos nacionais e internacionais do Ensino de Fisica e seus contextosde producao: PSSC, Harvard, FAI, PEF e GREF.Diretrizes e Parametros Curriculares Nacionais para o Ensino da Fisica.

Disciplina:FRONTEIRAS DA FISICA; Codigo: IFD0417; Pre requisitos: -; Unidade responsavel: INSTITUTO DE FISICA; Ementa: Palestras/seminarios de pesquisadores e educadores sobre temas variados da Fisica e do Ensino de Fisica. Realizacao de atividades de divulgacao cientifica em espacos formais e nao formais de ensino.

Disciplina:MECANICA 1; Codigo: IFD0418; Pre requisitos: -; Unidade responsavel: INSTITUTO DE FISICA; Ementa: Introducao aos conceitos e operacoes basicas da cinematica e dinamica dos movimentos de translacao, com enfase nas leis de Newton e suas aplicacoes, bem como nos principios de conservacao da energia mecanica e do momento linear. Analise de colisoes unidimensionais e bidimensionais e uma introducao a teoria da gravitacao newtoniana.

Disciplina:MECANICA 2; Codigo: IFD0419; Pre requisitos: ( ( IFD0418 ) ); Unidade responsavel: INSTITUTO DE FISICA; Ementa: Estudo de conceitos e operacoes basicas da cinematica e dinamica dos corpos rigidos, com enfase nas leis de Newton e suas aplicacoes e no principio de conservacao do momento angular. Estudo de referenciais nao inerciais, com enfase nas chamadas forcas de inercia. Estatica dos Fluidos. Nocoes de Hidrodinamica.

Disciplina:TERMODINAMICA; Codigo: IFD0420; Pre requisitos: ( ( MAT0025 ) ); Unidade responsavel: INSTITUTO DE FISICA; Ementa: Analise e estudo dos fenomenos termicos, com enfase nos conceitos de Temperatura e Calor e na formulacao da 1a e 2a leis da Termodinamica. Propriedade dos Gases. Teoria Cinetica dos Gases.

Disciplina:ELETROMAGNETISMO 1; Codigo: IFD0421; Pre requisitos: ( ( MAT0026 E IFD0419 ) ); Unidade responsavel: INSTITUTO DE FISICA; Ementa: Introducao a Interacao Eletromagnetica. Carga Eletrica e Lei de Coulomb. Campo Eletrico e Lei de Gauss. Energia Potencial Eletrica e Potencial Eletrico. Propriedades Eletricas dos materiais. Capacitancia e Capacitores Eletricos. Corrente Eletrica. Circuitos Eletricos.

Disciplina:ELETROMAGNETISMO 2; Codigo: IFD0422; Pre requisitos: ( ( MAT0027 E IFD0421 E IFD0423 ) ); Unidade responsavel: INSTITUTO DE FISICA; Ementa: Campo Magnetico. Lei de Ampere. Lei da Inducao e indutancia. Circuitos de Corrente alternada. Propriedades magneticas dos materiais. Equacoes de Maxwell.

Disciplina:ONDAS E OPTICA; Codigo: IFD0423; Pre requisitos: ( ( MAT0026 E IFD0419 ) ); Unidade responsavel: INSTITUTO DE FISICA; Ementa: Analise e estudo dos conceitos fundamentais e das relacoes basicas da Mecanica ondulatoria classica. Analise e estudos dos fenomenos e instrumentos oticos.

Disciplina:LABORATORIO DE FISICA CLASSICA 1; Codigo: IFD0424; Pre requisitos: ( ( IFD0014 ) ); Unidade responsavel: INSTITUTO DE FISICA; Ementa: Experimentos oriundos das areas de mecanica, fluidos e termodinamica. Devem ser realizadas X experiencias por semestre, dentre as listadas a seguir:Rolamento de corpos rigidos Movimento do giroscopio Momento de inercia Coeficiente de atrito Coeficiente de restituicao Conservacao de momentum Pendulo Balistico Estatica (estruturas e resistencia de materiais)Calor especifico dos solidos Calor latente de fusao Resfriamento de Newton Pressao de vapor e equilibrio de fases Gas real e ponto critico Motor de Stirling Distribuicao de densidade de particulas em suspensao Distribuicao de velocidades de Maxwell Tensao superficial Determinacao da razao Cp/cv de gases.

Disciplina:LABORATORIO DE FISICA CLASSICA 2; Codigo: IFD0425; Pre requisitos: ( ( IFD0014 ) ); Unidade responsavel: INSTITUTO DE FISICA; Ementa: Experimentos oriundos das areas de ondas, eletromagnetismo e optica. Devem ser realizadas X experiencias por semestre, dentre as listadas a seguir:Realizacao de X experimentos da lista abaixo: Pendulo Fisico Pendulo Acoplado e ressonancia Pendulo caotico Pendulo de Pohl Oscilacoes Forcadas e pendulo amortecido Ondas estacionarias numa corda Determinacao da velocidade do Som Efeito Doppler Cubas de ondas: difracao, refracao, interferencia Oscilacoes bidimensionais em membranas e modos de vibracao.Razao Carga/massa do eletronTubo de raios catodicos Forca magnetica em condutores Distribuicao de Campos magneticos Linhas de campos e superficies equipotenciaisInducao magnetica Ressonancia em circuitos RLCMagnetizacao em funcao da temperatura Magnetometria Correntes de Eddy e freio magneticoOptica geometrica e formacao de imagens Lei do inverso do quadrado Estados de polarizacao da luz (Lei de Mallus) Velocidade da luz Interferometros opticos Determinacao do indice de refracao de gases Redes de difracaoReflexao interna total e fibras opticasDispersao em prismasLei de Beer-Lambert Fase de Berry.

Disciplina:HISTORIA DA FISICA CLASSICA; Codigo: IFD0426; Pre requisitos: -; Unidade responsavel: INSTITUTO DE FISICA; Ementa: O valor Educativo da Historia da Ciencia. A fisica e a Cosmologia de Aristoteles. A mecanica e astronomia na antiguidade classica e helenistica. A critica medieval a dinamica aristotelica. A fisica do impetus. O principio da inercia na idade media. A Revolucao Copernicana-Galileana e o nascimento da ciencia moderna. A Sintese Newtoniana. A fisica mecanicista no sec. XVII-XVIII: mecanica, hidrostatica e otica. Dos Condicionantes historico-sociais do surgimento da termodinamica. Calor e termodinamica no sec. XIX. A luz e o eletromagnetismo no sec. XIX. O eletromagnetismo de Faraday-Maxwell. Atomismo e teoria cinetica. Conhecimento e analise de situacoes pedagogicas envolvendo historia da Fisica Classica. Elaboracao de materiais didaticos com enfase em Historia da Fisica Classica.

Disciplina:FISICA MODERNA 2; Codigo: IFD0427; Pre requisitos: ( ( IFD0256 OU IFD0018 ) E ( IFD0296 OU IFD0017 ) ); Unidade responsavel: INSTITUTO DE FISICA; Ementa: • Fisica atomica. Particulas identicas. Principio de exclusao. Tabela periodica dos elementos. Excitacoes de raios X e excitacoes oticas.• Estatistica quantica. Funcoes de distribuicao: Boltzmann, Bose-Einstein e Fermi-Dirac. Aplicacoes.• Fisica molecular. Ligacoes quimicas. Espectros moleculares.• Teoria dos solidos. Condutores e semicondutores. Supercondutividade. Propriedades magneticas.• Fisica nuclear. Fenomenologia. Modelos nucleares. Decaimentos.• Particulas elementares. Numeros quanticos. Interacoes fundamentais e leis de conservacao.

Disciplina:LABORATORIO DE FISICA MODERNA E CONTEMPORANEA; Codigo: IFD0428; Pre requisitos: ( ( IFD0425 ) ); Unidade responsavel: INSTITUTO DE FISICA; Ementa: Experimentos relacionados a Fisica moderna e contemporanea (atomica, materia condensada, fisica nuclear, etc.). Devem ser realizadas X experiencias por semestre, dentre as listadas a seguir:Efeito Fotoeletrico Ondas evanescentes e tunelamento Experimento de Franck-Hertz Experimento de Millikan Difracao de eletrons Radiacao de corpo negro e Lei de Stefan-Boltzman Espalhamento Compton Temperatura de transicao em supercondutores e efeito Meissner Ressonancia eletronica de Spin Absorcao de Raios-X Cristalografia.

Disciplina:HISTORIA DA FISICA MODERNA; Codigo: IFD0429; Pre requisitos: ( ( IFD0426 ) ); Unidade responsavel: INSTITUTO DE FISICA; Ementa: A Crise do Programa Mecanicista no final do seculo XIX. A teoria da relatividade especial: da fundacao a significacao. A estrutura quantica da materia e da radiacao: O advento da velha teoria quantica. A mecanica quantica: da construcao a critica. Relatividade Geral e modelos cosmologicos. Particulas elementares. O advento da era atomica. Aspectos eticos envolvidos no desenvolvimento e na utilizacao da ciencia. Conhecimento e analise de situacoes pedagogicas envolvendo historia da Fisica Moderna. Elaboracao de materiais didaticos com enfase em Historia da Fisica Moderna.

Disciplina:INTRODUCAO AO ENSINO E DIVULGACAO DA FISICA; Codigo: IFD0430; Pre requisitos: -; Unidade responsavel: INSTITUTO DE FISICA; Ementa: Abordagem das concepcoes e funcoes sociais atribuidas ao ensino e a divulgacao da Fisica, com enfase na analise de limites e potencialidades de praticas desenvolvidas em diferentes contextos e sua relacao com os papeis atribuidos aos sujeitos envolvidos e aos conteudos abordados.

Disciplina:EPISTEMOLOGIA E ENSINO DE FISICA; Codigo: IFD0431; Pre requisitos: ( ( IFD0430 ) ); Unidade responsavel: INSTITUTO DE FISICA; Ementa: Introducao do estudante no debate central em torno da natureza do conhecimento cientifico, suas interfaces, seus desdobramentos e suas repercussoes na pratica pedagogica do professor de fisica.

Disciplina:ESTAGIO CURRICULAR SUPERVISIONADO EM FISICA 1; Codigo: IFD0432; Pre requisitos: ( ( IFD0419 OU IFD0069 OU IFD0210 ) E ( IFD0247 ) ); Unidade responsavel: INSTITUTO DE FISICA; Ementa: Observacao, acompanhamento e vivencia de praticas educativas, no Ensino Medio, em diferentes modalidades de ensino (Ensino Medio Regular, Educacao de Jovens e Adultos, Educacao Profissional e Tecnologica, Educacao Inclusiva, etc.), entendendo a complexidade da pratica docente. Analise reflexiva de problemas atinentes ao ensino da Fisica e das possibilidades de superacao e inovacao com enfase na Didatica da Fisica.

Disciplina:ESTAGIO CURRICULAR SUPERVISIONADO EM FISICA 2; Codigo: IFD0433; Pre requisitos: ( ( IFD0432 OU IFD0282 ) E ( IFD0420 OU IFD0013 OU IFD0217 ) ); Unidade responsavel: INSTITUTO DE FISICA; Ementa: Observacao, acompanhamento e vivencia de praticas educativas, no Ensino Medio, em diferentes modalidades de ensino (Ensino Medio Regular, Educacao de Jovens e Adultos, Educacao Profissional e Tecnologica, Educacao Inclusiva, etc.) com enfase no Laboratorio Didatico. Regencia de ensino com exercicio de todas as funcoes inerentes ao professor de Fisica no Ensino Medio, com enfase no Laboratorio Didatico. Analise reflexiva e vivencial de problemas atinentes ao ensino da Fisica e das possibilidades de superacao e inovacao com enfase no Laboratorio Didatico.

Disciplina:ESTAGIO CURRICULAR SUPERVISIONADO EM FISICA 3; Codigo: IFD0434; Pre requisitos: ( ( IFD0432 ) E ( IFD0423 OU IFD0013 ) ); Unidade responsavel: INSTITUTO DE FISICA; Ementa: Observacao, acompanhamento e vivencia de praticas educativas, no Ensino Medio, em diferentes modalidades de ensino (Ensino Medio Regular, Educacao de Jovens e Adultos, Educacao Profissional e Tecnologica, Educacao Inclusiva, etc.) com enfase nas Tecnologias de Informacao e Comunicacao. Regencia de ensino com exercicio de todas as funcoes inerentes ao professor de Fisica no Ensino Medio, com enfase no uso de Tecnologias de Informacao e Comunicacao. Analise reflexiva e vivencial de problemas atinentes ao ensino da Fisica e das possibilidades de superacao e inovacao com enfase nas Tecnologias de Informacao e Comunicacao.

Disciplina:ESTAGIO CURRICULAR SUPERVISIONADO EM FISICA 4; Codigo: IFD0435; Pre requisitos: ( ( IFD0433 OU IFD0411 ) E ( IFD0421 OU IFD0055 ) ); Unidade responsavel: INSTITUTO DE FISICA; Ementa: Observacao, acompanhamento e vivencia de praticas educativas, no Ensino Medio, em diferentes modalidades de ensino (Ensino Medio Regular, Educacao de Jovens e Adultos, Educacao Profissional e Tecnologica, Educacao Inclusiva, etc.) com enfase em praticas interdisciplinares. Regencia de ensino com exercicio de todas as funcoes inerentes ao professor de Fisica no Ensino Medio, com enfase em praticas interdisciplinares. Analise reflexiva e vivencial de problemas atinentes ao ensino da Fisica e das possibilidades de superacao e inovacao com enfase em praticas interdisciplinares.

Disciplina:ESTAGIO CURRICULAR SUPERVISIONADO EM FISICA 5; Codigo: IFD0436; Pre requisitos: ( ( IFD0434 ) E ( IFD0422 OU IFD0018 ) ); Unidade responsavel: INSTITUTO DE FISICA; Ementa: Observacao, acompanhamento e vivencia de praticas educativas, no Ensino Medio, em diferentes modalidades de ensino (Ensino Medio Regular, Educacao de Jovens e Adultos, Educacao Profissional e Tecnologica, Educacao Inclusiva, etc.) com enfase na avaliacao da aprendizagem. Regencia de ensino com exercicio de todas as funcoes inerentes ao professor de Fisica no Ensino Medio, com enfase na avaliacao da aprendizagem. Analise reflexiva e vivencial de problemas atinentes ao ensino da Fisica e das possibilidades de superacao e inovacao com enfase na avaliacao da aprendizagem.

Disciplina:METODOLOGIA DA PESQUISA EM ENSINO DE CIENCIAS; Codigo: IFD0442; Pre requisitos: ( IFD0430 ); Unidade responsavel: INSTITUTO DE FISICA
